#Distance(Å)	RDF_tot
2.285000000000000142e+00	1.228604589545296971e-01
2.294999999999999929e+00	9.317145349548482114e-02
2.305000000000000160e+00	6.922593036431712310e-02
2.314999999999999947e+00	5.071716419435277901e-02
2.324999999999999734e+00	3.650230862843607121e-02
2.334999999999999964e+00	2.580862767452559575e-02
2.344999999999999751e+00	1.792621914016619480e-02
2.354999999999999982e+00	1.223183739770777705e-02
2.364999999999999769e+00	8.588289901809749091e-03
2.375000000000000000e+00	6.056571211190888739e-03
2.384999999999999787e+00	4.583767550014381138e-03
2.395000000000000018e+00	3.998504883538518337e-03
2.404999999999999805e+00	4.423822603465154581e-03
2.415000000000000036e+00	5.652312045420303417e-03
2.424999999999999822e+00	8.158121216476854620e-03
2.435000000000000053e+00	1.200530988109791211e-02
2.444999999999999840e+00	1.760536709455413559e-02
2.455000000000000071e+00	2.603675206989530463e-02
2.464999999999999858e+00	3.785421163259664740e-02
2.475000000000000089e+00	5.410645706592950854e-02
2.484999999999999876e+00	7.603515660709800339e-02
2.495000000000000107e+00	1.052361101145793953e-01
2.504999999999999893e+00	1.430349473184744369e-01
2.515000000000000124e+00	1.911910815762686566e-01
2.524999999999999911e+00	2.513495022741935592e-01
2.535000000000000142e+00	3.253660824799002871e-01
2.544999999999999929e+00	4.140242267559480216e-01
2.555000000000000160e+00	5.183723104529353032e-01
2.564999999999999947e+00	6.386837143699509722e-01
2.574999999999999734e+00	7.745189615428922369e-01
2.584999999999999964e+00	9.246235063068639626e-01
2.594999999999999751e+00	1.087126363752210612e+00
2.604999999999999982e+00	1.258741167786701309e+00
2.614999999999999769e+00	1.435939785194520368e+00
2.625000000000000000e+00	1.614494225492678403e+00
2.634999999999999787e+00	1.789867775032052410e+00
2.645000000000000018e+00	1.957511701124594161e+00
2.654999999999999805e+00	2.113183509545962124e+00
2.665000000000000036e+00	2.253253501289086635e+00
2.674999999999999822e+00	2.374965008931197108e+00
2.685000000000000053e+00	2.476617020028989202e+00
2.694999999999999840e+00	2.557953824569938028e+00
2.705000000000000071e+00	2.619114063071053877e+00
2.714999999999999858e+00	2.661982596948818891e+00
2.725000000000000089e+00	2.688663767229083845e+00
2.734999999999999876e+00	2.702027180548411955e+00
2.745000000000000107e+00	2.704995712631521165e+00
2.754999999999999893e+00	2.700325556648015990e+00
2.765000000000000124e+00	2.690347821784040860e+00
2.774999999999999911e+00	2.676790047563167185e+00
2.785000000000000142e+00	2.660695882762392994e+00
2.794999999999999929e+00	2.642447072056580026e+00
2.805000000000000160e+00	2.621877524440878293e+00
2.814999999999999947e+00	2.598456693961197939e+00
2.824999999999999734e+00	2.571510547299508787e+00
2.834999999999999964e+00	2.540444208363936252e+00
2.844999999999999751e+00	2.504931417575741559e+00
2.854999999999999982e+00	2.465041931948717568e+00
2.864999999999999769e+00	2.421287959663092959e+00
2.875000000000000000e+00	2.374583201065517457e+00
2.884999999999999787e+00	2.326189389596386103e+00
2.895000000000000018e+00	2.277307665180924978e+00
2.904999999999999805e+00	2.229158749641853010e+00
2.915000000000000036e+00	2.182593026653163015e+00
2.924999999999999822e+00	2.137950700897485401e+00
2.935000000000000053e+00	2.094947364233701315e+00
2.944999999999999840e+00	2.052645526595023640e+00
2.955000000000000071e+00	2.009520897570572728e+00
2.964999999999999858e+00	1.963877656273820271e+00
2.975000000000000089e+00	1.912991788255460346e+00
2.984999999999999876e+00	1.855512178715063687e+00
2.995000000000000107e+00	1.789386912934415985e+00
3.004999999999999893e+00	1.713559845769083712e+00
3.015000000000000124e+00	1.627666226981484110e+00
3.024999999999999911e+00	1.532625797058787542e+00
3.035000000000000142e+00	1.429722272307339725e+00
3.044999999999999929e+00	1.321618310371329930e+00
3.055000000000000160e+00	1.211184335981873916e+00
3.064999999999999947e+00	1.101879682560277907e+00
3.075000000000000178e+00	9.972982342348761797e-01
3.084999999999999964e+00	9.008971284555371550e-01
3.094999999999999751e+00	8.157498455796798886e-01
3.104999999999999982e+00	7.442417887263808041e-01
3.114999999999999769e+00	6.883820995636880102e-01
3.125000000000000000e+00	6.489547191346781707e-01
3.134999999999999787e+00	6.260837507527694523e-01
3.145000000000000018e+00	6.188870904295665776e-01
3.154999999999999805e+00	6.264321182412124767e-01
3.165000000000000036e+00	6.463434431007549774e-01
3.174999999999999822e+00	6.760654721583339022e-01
3.185000000000000053e+00	7.126559255718241115e-01
3.194999999999999840e+00	7.529320430287234078e-01
3.205000000000000071e+00	7.934793308297218850e-01
3.214999999999999858e+00	8.314445232422895682e-01
3.225000000000000089e+00	8.637296036660743193e-01
3.234999999999999876e+00	8.875949361515171887e-01
3.245000000000000107e+00	9.010334487451490126e-01
3.254999999999999893e+00	9.025983393613659089e-01
3.265000000000000124e+00	8.915468163437467730e-01
3.274999999999999911e+00	8.678756338640316592e-01
3.285000000000000142e+00	8.323076884984744739e-01
3.294999999999999929e+00	7.862289204702951340e-01
3.305000000000000160e+00	7.314009178963228885e-01
3.314999999999999947e+00	6.706101600981888566e-01
3.325000000000000178e+00	6.060762985106008527e-01
3.334999999999999964e+00	5.406933862623870546e-01
3.344999999999999751e+00	4.768991960600533764e-01
3.354999999999999982e+00	4.172440370786751340e-01
3.364999999999999769e+00	3.634418991705858359e-01
3.375000000000000000e+00	3.171934513466960759e-01
3.384999999999999787e+00	2.796145445281154052e-01
3.395000000000000018e+00	2.513505938438049259e-01
3.404999999999999805e+00	2.325984129922803179e-01
3.415000000000000036e+00	2.231494385139093373e-01
3.424999999999999822e+00	2.224481789542995802e-01
3.435000000000000053e+00	2.297597044665441457e-01
3.444999999999999840e+00	2.439162377074911570e-01
3.455000000000000071e+00	2.638259369845878388e-01
3.464999999999999858e+00	2.882974990145019678e-01
3.475000000000000089e+00	3.161750139381551694e-01
3.484999999999999876e+00	3.464089410493945143e-01
3.495000000000000107e+00	3.780762107528682914e-01
3.504999999999999893e+00	4.105983382146455862e-01
3.515000000000000124e+00	4.434662255528251662e-01
3.524999999999999911e+00	4.764602333472959250e-01
3.535000000000000142e+00	5.095484596728372395e-01
3.544999999999999929e+00	5.428269341102406331e-01
3.555000000000000160e+00	5.764396618057467947e-01
3.564999999999999947e+00	6.104881431945489156e-01
3.575000000000000178e+00	6.447917700738052815e-01
3.584999999999999964e+00	6.794808507374303641e-01
3.594999999999999751e+00	7.138232294192290439e-01
3.604999999999999982e+00	7.470713753168727322e-01
3.614999999999999769e+00	7.782292377075574752e-01
3.625000000000000000e+00	8.061136671756852223e-01
3.634999999999999787e+00	8.294443162214943932e-01
3.645000000000000018e+00	8.469510300225679966e-01
3.654999999999999805e+00	8.574854624346630594e-01
3.665000000000000036e+00	8.602992661443773503e-01
3.674999999999999822e+00	8.548937428685825513e-01
3.685000000000000053e+00	8.408111895063317132e-01
3.694999999999999840e+00	8.182982280322338431e-01
3.705000000000000071e+00	7.880767622274852391e-01
3.714999999999999858e+00	7.511904015529342615e-01
3.725000000000000089e+00	7.090422822594113494e-01
3.734999999999999876e+00	6.633471595842712620e-01
3.745000000000000107e+00	6.160800356228728347e-01
3.754999999999999893e+00	5.694255855509031683e-01
3.765000000000000124e+00	5.257298019370002518e-01
3.774999999999999911e+00	4.874522626107785639e-01
3.785000000000000142e+00	4.571147818301411481e-01
3.794999999999999929e+00	4.372404059552729150e-01
3.805000000000000160e+00	4.302761477313767347e-01
3.814999999999999947e+00	4.384937823680673530e-01
3.825000000000000178e+00	4.638655683250617612e-01
3.834999999999999964e+00	5.078511782513340789e-01
3.844999999999999751e+00	5.715176706045428379e-01
3.854999999999999982e+00	6.548847595824329737e-01
3.864999999999999769e+00	7.571339825305700710e-01
3.875000000000000000e+00	8.763722046399262666e-01
3.884999999999999787e+00	1.009563921038009848e+00
3.895000000000000018e+00	1.152543642042458849e+00
3.904999999999999805e+00	1.300125351489191505e+00
3.915000000000000036e+00	1.446316703355436051e+00
3.924999999999999822e+00	1.584633292613708999e+00
3.935000000000000053e+00	1.708494566069626686e+00
3.944999999999999840e+00	1.811669821662951652e+00
3.955000000000000071e+00	1.888961479063992588e+00
3.964999999999999858e+00	1.935742707270138308e+00
3.975000000000000089e+00	1.949818558923059442e+00
3.984999999999999876e+00	1.930152141834827750e+00
3.995000000000000107e+00	1.877752069390446144e+00
4.004999999999999893e+00	1.795380853306712376e+00
4.014999999999999680e+00	1.687400987415357267e+00
4.025000000000000355e+00	1.559185521341293734e+00
4.035000000000000142e+00	1.417021834003687530e+00
4.044999999999999929e+00	1.267415638790881260e+00
4.054999999999999716e+00	1.116958561672030781e+00
4.065000000000000391e+00	9.715235639597259443e-01
4.075000000000000178e+00	8.363027779733001044e-01
4.084999999999999964e+00	7.155155383466926811e-01
4.094999999999999751e+00	6.123126144590020914e-01
4.104999999999999538e+00	5.289083951616321277e-01
4.115000000000000213e+00	4.661652632268042384e-01
4.125000000000000000e+00	4.243127096059997605e-01
4.134999999999999787e+00	4.027033421821825110e-01
4.144999999999999574e+00	4.000224175150172701e-01
4.155000000000000249e+00	4.144770775653993100e-01
4.165000000000000036e+00	4.436742422224428384e-01
4.174999999999999822e+00	4.850226934750591634e-01
4.184999999999999609e+00	5.356503185940241218e-01
4.195000000000000284e+00	5.925445583736481669e-01
4.205000000000000071e+00	6.526613253669424353e-01
4.214999999999999858e+00	7.130447286065810797e-01
4.224999999999999645e+00	7.709546664355521051e-01
4.235000000000000320e+00	8.239945009227818140e-01
4.245000000000000107e+00	8.702941361938275611e-01
4.254999999999999893e+00	9.084465658371158048e-01
4.264999999999999680e+00	9.376326580093745644e-01
4.275000000000000355e+00	9.576451050212753113e-01
4.285000000000000142e+00	9.689638933019100175e-01
4.294999999999999929e+00	9.727674396089732722e-01
4.304999999999999716e+00	9.702054209026648168e-01
4.315000000000000391e+00	9.626654570297119573e-01
4.325000000000000178e+00	9.516985008141792823e-01
4.334999999999999964e+00	9.387407030548778897e-01
4.344999999999999751e+00	9.249923962308960190e-01
4.355000000000000426e+00	9.114642748698265073e-01
4.365000000000000213e+00	8.985205769425341771e-01
4.375000000000000000e+00	8.864466158114487904e-01
4.384999999999999787e+00	8.751753384020491966e-01
4.394999999999999574e+00	8.645707985484238911e-01
4.405000000000000249e+00	8.542360079330891809e-01
4.415000000000000036e+00	8.437420214766392368e-01
4.424999999999999822e+00	8.329319003645381247e-01
4.434999999999999609e+00	8.217323300980290401e-01
4.445000000000000284e+00	8.103177139487329761e-01
4.455000000000000071e+00	7.989074049582600701e-01
4.464999999999999858e+00	7.880085011030897313e-01
4.474999999999999645e+00	7.782178598987082863e-01
4.485000000000000320e+00	7.702107682568031244e-01
4.495000000000000107e+00	7.646954512143538940e-01
4.504999999999999893e+00	7.623750244331415349e-01
4.514999999999999680e+00	7.639190994596076756e-01
4.525000000000000355e+00	7.699433466901002276e-01
4.535000000000000142e+00	7.809921706079253623e-01
4.544999999999999929e+00	7.975180338738534491e-01
4.554999999999999716e+00	8.198513285906181558e-01
4.565000000000000391e+00	8.480239386608312557e-01
4.575000000000000178e+00	8.823023668484680782e-01
4.584999999999999964e+00	9.223611107899873929e-01
4.594999999999999751e+00	9.672128841846751035e-01
4.605000000000000426e+00	1.015939931216554903e+00
4.615000000000000213e+00	1.067079776900109911e+00
4.625000000000000000e+00	1.118737719047551149e+00
4.634999999999999787e+00	1.168845531139169669e+00
4.644999999999999574e+00	1.214983524301723294e+00
4.655000000000000249e+00	1.254692009161530564e+00
4.665000000000000036e+00	1.285765158421363630e+00
4.674999999999999822e+00	1.306193409094380975e+00
4.684999999999999609e+00	1.314725148785914621e+00
4.695000000000000284e+00	1.310511973007213671e+00
4.705000000000000071e+00	1.293729942533263788e+00
4.714999999999999858e+00	1.265248676708661035e+00
4.724999999999999645e+00	1.227025363544300696e+00
4.735000000000000320e+00	1.181374496571840460e+00
4.745000000000000107e+00	1.131371453552630690e+00
4.754999999999999893e+00	1.080124325422843867e+00
4.764999999999999680e+00	1.030951873536857244e+00
4.775000000000000355e+00	9.871349249193709374e-01
4.785000000000000142e+00	9.510886515913464789e-01
4.794999999999999929e+00	9.249782074545999100e-01
4.804999999999999716e+00	9.098950565010091029e-01
4.815000000000000391e+00	9.063293012624134004e-01
4.825000000000000178e+00	9.139181169242621694e-01
4.834999999999999964e+00	9.315991581336100502e-01
4.844999999999999751e+00	9.578105001802905694e-01
4.855000000000000426e+00	9.905686520968483011e-01
4.865000000000000213e+00	1.027687320805762861e+00
4.875000000000000000e+00	1.067174595898503942e+00
4.884999999999999787e+00	1.107102624475200692e+00
4.894999999999999574e+00	1.145955685768529353e+00
4.905000000000000249e+00	1.182645897699381443e+00
4.915000000000000036e+00	1.216641786691307292e+00
4.924999999999999822e+00	1.247606412764204142e+00
4.934999999999999609e+00	1.275870990744141231e+00
4.945000000000000284e+00	1.301739679149044315e+00
4.955000000000000071e+00	1.325870647287248349e+00
4.964999999999999858e+00	1.348824156417071762e+00
4.974999999999999645e+00	1.371341879853023915e+00
4.985000000000000320e+00	1.393706638884486759e+00
4.995000000000000107e+00	1.416156353062341999e+00
5.004999999999999893e+00	1.438493864531059874e+00
5.014999999999999680e+00	1.460604867520601147e+00
5.025000000000000355e+00	1.481979292383714952e+00
5.035000000000000142e+00	1.501882637845318502e+00
5.044999999999999929e+00	1.519590778657429198e+00
5.054999999999999716e+00	1.534335873634022240e+00
5.065000000000000391e+00	1.545634539651277173e+00
5.075000000000000178e+00	1.552765859647814661e+00
5.084999999999999964e+00	1.555436870237660418e+00
5.094999999999999751e+00	1.553544456410947072e+00
5.105000000000000426e+00	1.547144012391458379e+00
5.115000000000000213e+00	1.536398336147196231e+00
5.125000000000000000e+00	1.521724958885647627e+00
5.134999999999999787e+00	1.503592771606860445e+00
5.144999999999999574e+00	1.482512907586535533e+00
5.155000000000000249e+00	1.458994023902292936e+00
5.165000000000000036e+00	1.433509461078841918e+00
5.174999999999999822e+00	1.406480026424631546e+00
5.184999999999999609e+00	1.378273058870161494e+00
5.195000000000000284e+00	1.349080625925017651e+00
5.205000000000000071e+00	1.319537329492961097e+00
5.214999999999999858e+00	1.289738409733394597e+00
5.224999999999999645e+00	1.260026775968537516e+00
5.235000000000000320e+00	1.230859312740199663e+00
5.245000000000000107e+00	1.202499337119911527e+00
5.254999999999999893e+00	1.175366539038185554e+00
5.264999999999999680e+00	1.149837758222670647e+00
5.275000000000000355e+00	1.126095573803230332e+00
5.285000000000000142e+00	1.104316908023238453e+00
5.294999999999999929e+00	1.084295762742544911e+00
5.304999999999999716e+00	1.065891489980399065e+00
5.315000000000000391e+00	1.048490092256036510e+00
5.325000000000000178e+00	1.031400832944068924e+00
5.334999999999999964e+00	1.013800198836107391e+00
5.344999999999999751e+00	9.948093218199407506e-01
5.355000000000000426e+00	9.735655773412956737e-01
5.365000000000000213e+00	9.495398873436063925e-01
5.375000000000000000e+00	9.222258912506227091e-01
5.384999999999999787e+00	8.911997297467141310e-01
5.394999999999999574e+00	8.568771281225349146e-01
5.405000000000000249e+00	8.196856334647945053e-01
5.415000000000000036e+00	7.804852189671973584e-01
5.424999999999999822e+00	7.403099046989717325e-01
5.434999999999999609e+00	7.004224714047175837e-01
5.445000000000000284e+00	6.621666850476913835e-01
5.455000000000000071e+00	6.268888841432982417e-01
5.464999999999999858e+00	5.957965039234461857e-01
5.474999999999999645e+00	5.701246855004800107e-01
5.485000000000000320e+00	5.507205238626815547e-01
5.495000000000000107e+00	5.384780872180529032e-01
5.504999999999999893e+00	5.338387204673524788e-01
5.514999999999999680e+00	5.375128667852463460e-01
5.525000000000000355e+00	5.496227016053550907e-01
5.535000000000000142e+00	5.706190033399554107e-01
5.544999999999999929e+00	6.005268040124354112e-01
5.554999999999999716e+00	6.394995780734695767e-01
5.565000000000000391e+00	6.872523448195868578e-01
5.575000000000000178e+00	7.433351096485217857e-01
5.584999999999999964e+00	8.069747370020556865e-01
5.594999999999999751e+00	8.770361080897506323e-01
5.605000000000000426e+00	9.519872611310686850e-01
5.615000000000000213e+00	1.030062530549167077e+00
5.625000000000000000e+00	1.109101929642750006e+00
5.634999999999999787e+00	1.186962742310195829e+00
5.644999999999999574e+00	1.261407420969890447e+00
5.655000000000000249e+00	1.330500982343565619e+00
5.665000000000000036e+00	1.392446685042110666e+00
5.674999999999999822e+00	1.445975570136873500e+00
5.684999999999999609e+00	1.490447298181304170e+00
5.695000000000000284e+00	1.525471724222865921e+00
5.705000000000000071e+00	1.551133414410416966e+00
5.714999999999999858e+00	1.567862676768782437e+00
5.724999999999999645e+00	1.576270183121717183e+00
5.735000000000000320e+00	1.576851744436506220e+00
5.745000000000000107e+00	1.570054324957600445e+00
5.754999999999999893e+00	1.556127100394716356e+00
5.764999999999999680e+00	1.535175202348116885e+00
5.775000000000000355e+00	1.506949133733490598e+00
5.785000000000000142e+00	1.471261472247392454e+00
5.794999999999999929e+00	1.427955662530664416e+00
5.804999999999999716e+00	1.376962560259644253e+00
5.815000000000000391e+00	1.318584210035625093e+00
